CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
11686,625,Germany,Female,53,9,21641.03,2,1,1,125195.92,0
11687,649,France,Male,71,10,33067.29,3,0,1,101813.43,1
11688,469,France,Female,64,3,123627.0,2,1,0,53104.43,0
11689,453,Spain,Male,46,1,168019.45,2,1,1,132981.68,0
11690,554,France,Male,61,10,40446.41,2,0,0,75258.12,0
11691,726,France,Female,63,1,90893.04,1,0,0,43262.62,0
11692,704,France,Male,63,0,85097.63,2,0,0,123647.72,1
11693,627,Spain,Male,47,7,22166.83,4,0,0,138229.7,0
11694,636,France,Male,41,8,34658.32,4,0,0,30416.48,0
11695,560,France,Male,65,3,23393.99,2,1,0,142413.42,0
11696,483,France,Male,30,5,17621.92,4,1,0,33544.87,0
11697,642,Germany,Female,21,0,49591.16,3,0,1,106114.74,0
11698,716,France,Female,20,3,60023.74,4,1,0,78812.38,0
11699,427,Spain,Female,18,9,57658.55,1,1,0,131981.94,0
11700,642,France,Female,50,8,58412.75,1,0,0,148759.28,0
11701,816,Germany,Male,23,1,97457.1,4,0,1,24206.78,0
11702,363,France,Male,70,10,12638.54,3,1,0,73741.25,1
11703,536,Spain,Male,42,4,121693.24,1,1,0,131072.3,0
11704,516,France,Female,19,3,31726.56,2,1,1,66714.24,0
11705,815,Germany,Female,38,8,72183.74,3,1,0,34065.42,0
11706,781,Spain,Female,64,3,91726.68,1,1,0,77692.19,0
11707,739,France,Female,72,8,20989.88,4,0,1,16148.77,1
11708,791,France,Female,56,0,27130.53,1,0,1,34840.78,0
11709,674,Germany,Male,74,10,106655.25,1,0,1,129416.32,0
11710,402,France,Male,35,8,28042.64,2,0,1,126902.69,0
11711,491,France,Female,25,6,115220.74,3,1,1,122793.27,0
11712,799,Spain,Female,66,10,114412.72,1,1,1,18382.66,1
11713,699,France,Male,65,1,68026.02,2,0,0,101318.96,0
11714,843,France,Female,48,0,68279.71,3,0,0,73498.48,0
11715,533,France,Female,47,0,127503.63,4,0,0,103405.52,0
11716,736,France,Female,52,5,90908.64,2,1,1,57648.68,0
11717,809,France,Male,65,7,12481.33,1,1,0,51400.23,0
11718,466,France,Male,49,4,78408.28,1,0,0,139851.28,0
11719,530,France,Female,39,5,101517.45,1,0,0,106613.98,1
11720,353,France,Female,31,9,80487.87,2,0,0,98466.67,0
11721,779,France,Male,62,2,79697.1,3,0,0,81546.06,1
11722,522,Spain,Female,73,1,59539.83,3,0,0,51442.18,0
11723,373,France,Female,18,1,61270.82,3,1,0,71584.48,0
11724,602,France,Female,32,9,12413.12,4,1,1,134733.63,0
11725,753,Germany,Male,44,3,17222.97,3,1,1,129005.24,0
11726,436,France,Female,29,10,135676.03,1,1,1,23955.84,0
11727,600,France,Male,36,3,30291.42,1,1,0,120131.26,0
11728,797,France,Male,58,6,81643.81,4,0,0,103756.65,0
11729,650,Germany,Male,32,3,21372.61,2,0,0,101572.61,0
11730,602,Germany,Male,57,4,77820.41,3,0,0,54858.02,1
11731,660,Spain,Male,35,3,18898.34,1,1,0,141573.53,0
11732,352,Spain,Female,50,2,245696.85,4,1,1,89143.09,0
11733,841,France,Male,41,8,7497.14,3,1,0,128152.1,0
11734,631,France,Male,74,4,10670.93,2,0,1,21611.35,0
11735,660,France,Male,46,5,124665.79,2,0,1,80659.73,0
11736,445,France,Female,67,5,136272.36,1,1,1,43657.06,0
11737,823,Spain,Female,47,9,57470.13,4,0,0,67624.74,1
11738,377,France,Female,39,4,83551.27,4,0,0,56431.21,0
11739,703,France,Male,59,5,120788.37,2,1,1,88030.28,0
11740,640,Germany,Female,42,5,4733.08,4,1,0,28566.24,0
11741,574,Germany,Female,65,3,109134.83,1,1,0,72489.49,0
11742,703,France,Female,67,0,36844.53,3,1,1,55176.46,0
11743,810,Spain,Male,72,10,8735.61,1,1,0,105665.88,0
11744,665,France,Male,59,1,47376.63,4,0,0,44739.46,0
11745,728,Germany,Female,56,7,40757.01,2,0,1,58132.13,0
11746,661,France,Female,46,9,14632.21,4,1,1,46318.21,0
11747,699,Spain,Female,32,9,201787.23,2,0,1,141509.88,0
11748,610,France,Male,57,3,41134.39,1,0,1,23413.47,0
11749,809,France,Female,50,2,23754.93,4,1,0,36289.15,0
11750,441,Spain,Male,56,0,119232.06,2,1,0,132677.15,0
11751,445,Spain,Female,42,10,63959.05,4,0,1,62438.33,0
11752,414,Spain,Female,31,10,147820.58,3,1,1,115002.32,0
11753,440,Spain,Male,31,6,52346.03,2,0,1,21098.47,0
11754,662,France,Female,60,2,89230.27,1,1,0,29778.89,0
11755,651,France,Male,36,4,73828.72,2,0,1,94435.93,0
11756,355,France,Female,64,10,78205.49,2,0,0,33130.58,1
11757,524,France,Male,31,2,55855.73,1,1,1,43867.03,0
11758,701,Spain,Female,42,9,62049.28,1,1,0,61075.59,0
11759,427,France,Female,48,1,168169.85,1,0,1,97281.71,0
11760,698,France,Female,59,4,27714.06,1,0,0,33155.72,1
11761,485,France,Male,21,0,35707.47,3,0,1,19122.51,0
11762,637,France,Male,47,4,47785.24,3,0,1,64756.39,1
11763,370,France,Female,48,2,102251.75,1,1,1,104420.71,0
11764,614,France,Male,31,10,92161.32,4,0,1,123048.47,0
11765,766,Spain,Male,41,3,123970.35,4,0,1,89400.26,0
11766,427,Germany,Female,65,3,11558.99,4,1,1,55146.1,0
11767,411,France,Female,18,5,83707.22,2,0,0,139589.61,0
11768,688,Spain,Male,74,3,57765.8,4,0,1,53824.16,0
11769,363,Spain,Male,33,4,51207.99,3,0,1,117468.48,0
11770,747,France,Male,43,4,78017.7,4,0,1,116600.78,0
11771,627,Spain,Female,73,0,48961.56,3,1,1,102509.55,0
11772,421,Spain,Male,38,4,84518.98,2,1,0,84162.83,0
11773,481,Germany,Female,51,1,76863.73,1,1,1,39267.76,1
11774,848,France,Female,32,0,16759.09,3,1,0,89449.62,0
11775,425,Spain,Male,21,0,62601.57,4,1,1,11280.92,0
11776,432,Spain,Female,23,6,160470.01,4,1,1,143041.31,0
11777,609,France,Female,50,0,45175.39,4,0,0,83477.31,0
11778,770,France,Female,21,3,103546.65,1,1,0,77034.57,0
11779,558,Spain,Male,58,3,54848.87,1,1,0,142932.67,0
11780,840,Germany,Male,39,4,19984.42,2,0,0,129727.59,0
11781,543,France,Male,25,7,13503.5,4,1,1,51310.07,0
11782,735,Germany,Male,73,5,44631.17,1,1,0,140833.72,0
11783,680,France,Male,40,1,145601.32,4,1,0,137774.21,1
11784,739,Spain,Female,62,10,116815.48,4,0,0,33599.42,0
11785,432,France,Male,30,9,26285.64,3,0,0,70232.06,0
11786,681,France,Male,72,4,127647.64,3,1,1,64061.55,0
11787,594,France,Female,48,10,60674.95,3,0,0,88085.58,0
11788,838,France,Male,67,2,27191.12,2,1,0,101310.57,0
11789,809,Spain,Male,64,6,93866.23,1,1,1,66659.93,0
11790,444,France,Female,68,10,14079.97,2,1,1,102883.45,0
11791,530,France,Male,31,0,25027.35,1,0,0,97065.27,0
11792,818,Spain,Female,36,1,145198.15,4,1,1,80009.5,0
11793,717,France,Male,25,1,40277.86,4,1,1,13818.99,0
11794,369,France,Male,72,9,100481.78,3,0,1,46874.99,0
11795,537,Spain,Female,25,5,22279.13,4,1,0,62932.29,0
11796,811,France,Female,34,4,66565.21,4,0,1,110056.15,0
11797,470,Spain,Female,53,10,56554.18,1,1,0,60656.13,0
11798,650,Spain,Female,49,6,42213.13,2,0,0,45551.17,1
11799,545,France,Male,21,10,61487.04,3,1,1,15794.97,0
11800,431,Germany,Female,47,10,61858.73,4,1,1,109239.78,1
11801,385,Germany,Female,48,8,66135.92,2,0,0,61765.92,1
11802,673,Germany,Male,39,0,15052.68,2,0,0,83561.17,0
11803,493,France,Female,64,9,64318.84,1,0,1,132990.93,0
11804,826,France,Female,25,2,127276.53,1,0,0,102067.38,0
11805,504,France,Female,61,1,25744.35,4,0,0,44317.01,0
11806,357,France,Female,48,2,83624.6,3,0,1,49116.57,0
11807,764,France,Female,56,5,161.52,3,0,0,97213.57,0
11808,616,Spain,Female,58,6,91052.56,4,0,0,126113.51,0
11809,775,Spain,Male,18,5,106322.92,1,1,1,35334.79,1
11810,681,France,Male,49,6,215477.0,3,0,0,68407.53,1
11811,732,Germany,Female,42,2,122096.19,3,0,0,38916.35,1
11812,520,France,Female,55,1,94093.71,2,1,1,26646.78,0
11813,598,France,Female,31,6,151942.5,1,1,1,107043.16,0
11814,603,France,Female,42,8,9533.76,3,0,1,66484.66,0
11815,385,Spain,Female,47,6,131973.0,1,0,1,67567.76,0
11816,669,France,Female,28,6,36192.24,1,0,1,127987.92,0
11817,694,Germany,Male,26,10,31804.45,2,1,0,11965.86,0
11818,376,Spain,Female,66,4,133382.79,2,1,1,42005.37,0
11819,601,France,Female,25,0,82375.69,1,1,0,17561.27,1
11820,410,Spain,Female,25,2,147029.85,4,0,1,12783.15,0
11821,753,France,Male,72,3,17225.87,3,0,1,84280.03,0
11822,761,Germany,Male,66,7,84694.75,1,0,1,55267.47,0
11823,590,Spain,Male,68,1,37473.65,3,0,0,105121.21,0
11824,735,Spain,Male,20,7,52609.15,4,1,0,36894.42,1
11825,372,Spain,Female,23,2,44205.62,2,0,0,28133.48,0
11826,641,Germany,Female,25,5,124082.82,3,0,0,112826.27,0
11827,609,Spain,Female,65,3,81093.12,3,1,0,17153.66,0
11828,415,France,Male,41,8,10384.81,4,0,0,87138.73,0
11829,412,Germany,Male,21,4,10909.07,1,1,1,17320.23,0
11830,413,France,Female,66,3,17317.94,2,1,0,140766.24,1
11831,795,France,Male,37,10,151355.82,1,1,0,134846.52,0
11832,560,France,Female,23,0,62847.99,2,0,0,17878.68,0
11833,375,Germany,Male,74,3,49078.64,2,0,1,141995.2,0
11834,476,Spain,Female,71,3,97964.66,2,1,0,87725.75,0
11835,567,France,Female,71,5,69555.08,1,1,1,113531.13,1
11836,781,Spain,Male,61,2,82586.08,2,1,0,128062.1,0
11837,418,France,Male,44,1,112824.12,4,1,0,73408.56,0
11838,750,France,Female,56,0,88506.29,3,0,1,74142.9,1
11839,630,Spain,Female,58,2,120835.44,4,0,1,56773.66,0
11840,671,Spain,Female,40,7,1385.68,4,0,1,95932.1,0
11841,375,Germany,Female,39,2,72757.94,1,0,1,14391.93,0
11842,701,France,Female,33,2,48153.44,1,0,1,105740.82,0
11843,839,France,Male,66,6,75407.13,4,1,1,112546.88,1
11844,740,Spain,Male,58,5,66790.81,2,0,1,106802.56,0
11845,675,France,Female,36,3,31715.53,3,1,0,96732.99,0
11846,421,Spain,Male,20,3,48642.34,1,0,0,55063.85,0
11847,768,Spain,Male,29,3,125092.85,4,0,0,105516.64,0
11848,715,France,Female,55,0,36727.11,4,1,0,64008.42,0
11849,539,Spain,Female,26,5,4016.46,4,1,0,100037.81,0
11850,484,France,Female,52,5,104372.3,2,0,1,45225.06,0
11851,521,Germany,Male,53,0,126661.32,4,1,1,47092.12,0
11852,383,Germany,Male,68,3,53526.69,4,0,1,101129.48,0
11853,554,France,Male,49,9,76974.77,4,1,0,34077.93,0
11854,512,Germany,Female,40,5,20154.12,4,0,1,126768.47,0
11855,362,Germany,Male,69,0,57586.19,4,0,0,124833.12,1
11856,383,Germany,Female,54,6,134707.93,3,1,0,87316.81,0
11857,697,France,Male,26,4,116780.94,4,1,1,46331.74,0
11858,725,Spain,Female,53,9,78335.56,2,1,1,58091.87,0
11859,619,Spain,Male,63,10,53463.66,4,0,1,30797.68,0
11860,398,France,Female,47,1,26184.61,4,0,1,114411.57,0
11861,658,Spain,Male,71,1,88244.23,1,0,1,143865.96,0
11862,789,Germany,Female,64,8,96671.08,4,0,1,26458.86,0
11863,504,France,Male,60,0,131762.39,4,1,1,20081.48,0
11864,359,Spain,Male,65,6,188276.1,1,1,0,70734.83,0
11865,377,France,Male,24,5,91945.13,3,0,0,146035.74,0
11866,702,Germany,Female,48,0,126083.71,3,1,1,39029.7,0
11867,682,Spain,Male,26,6,4219.33,2,1,1,38683.16,0
11868,612,Germany,Male,72,8,140698.07,3,1,1,66093.71,1
11869,767,France,Female,23,4,120892.59,2,1,0,56923.19,0
11870,476,Spain,Female,49,1,150008.91,2,0,0,47211.05,0
11871,550,Germany,Female,37,2,109600.01,1,1,1,90468.04,0
11872,522,Spain,Female,25,0,96551.14,3,1,1,25152.46,0
11873,553,France,Male,61,7,156816.22,2,1,1,22583.88,0
11874,667,Spain,Male,63,5,31034.19,2,0,0,78891.98,1
11875,479,Spain,Female,26,6,107862.7,3,1,0,142683.16,0
11876,461,France,Female,18,6,133657.58,4,1,0,37484.67,0
11877,463,France,Female,43,3,24042.69,3,1,1,42000.84,0
11878,547,France,Female,21,9,2562.04,4,0,0,41632.13,0
11879,722,France,Male,20,6,95621.1,4,1,1,21807.19,0
11880,411,France,Female,42,3,77504.78,2,1,0,23678.18,0
11881,619,France,Male,56,9,105941.31,2,0,1,54630.93,0
11882,381,France,Female,31,2,108069.11,4,1,0,50016.82,0
11883,842,Spain,Female,23,5,25431.49,1,0,1,92269.64,0
11884,656,France,Male,69,1,90178.3,1,0,0,32902.84,1
11885,655,Germany,Male,63,4,136472.38,3,0,1,137389.2,1
11886,486,France,Female,42,7,49666.54,3,1,0,89706.84,0
11887,438,France,Male,52,6,53815.95,4,1,0,122514.59,0
11888,782,Spain,Female,37,9,4519.81,1,1,0,27789.87,0
11889,481,France,Female,28,5,118368.97,2,0,1,124323.7,0
11890,622,Germany,Female,29,1,184812.84,3,0,0,67076.77,1
11891,687,France,Female,57,1,9519.02,2,1,1,56326.99,0
11892,407,Germany,Male,72,10,115230.67,1,0,1,133048.72,1
11893,528,Spain,Female,37,9,123493.03,1,0,1,71613.85,0
11894,356,France,Male,31,9,37923.22,2,0,1,51079.19,0
11895,702,Germany,Female,47,1,48926.48,1,0,0,66059.66,0
11896,794,Germany,Female,23,1,9583.44,2,1,1,92657.77,0
11897,678,France,Male,49,8,24935.9,4,1,1,43916.11,0
11898,681,Spain,Male,56,9,80480.54,1,1,0,80345.64,0
11899,741,France,Male,33,4,108967.31,4,0,1,55927.12,0
11900,665,France,Female,34,7,77668.36,4,0,0,27856.72,1
11901,650,Spain,Male,41,8,120884.61,2,1,0,14022.38,0
11902,384,Spain,Female,59,10,82857.63,1,1,0,125293.86,0
11903,598,Germany,Female,62,5,2535.2,4,0,1,135694.65,0
11904,709,Spain,Female,57,9,155828.56,4,1,1,49824.93,1
11905,602,France,Female,67,9,140237.63,1,0,0,116923.66,1
11906,374,Germany,Male,43,6,29441.54,2,1,1,67048.23,0
11907,482,Germany,Male,66,5,174668.29,3,1,0,59089.19,0
11908,405,Spain,Male,32,0,98487.69,4,1,0,50143.67,0
11909,448,Germany,Male,50,2,78805.97,4,1,1,56183.26,0
11910,403,Germany,Male,39,1,183247.12,4,1,1,59639.65,0
11911,767,France,Male,67,8,74980.44,2,0,1,26551.75,0
11912,582,Germany,Female,44,9,22751.49,3,1,0,125220.46,0
11913,689,Germany,Male,26,9,112743.57,3,1,1,69375.46,0
11914,547,Spain,Female,60,3,56837.33,1,0,1,36995.57,0
11915,637,Spain,Female,74,5,15876.39,3,1,0,67695.56,1
11916,461,Germany,Female,60,4,159456.94,2,1,1,76725.92,0
11917,745,Spain,Female,20,10,99796.74,1,0,0,114972.62,0
11918,383,France,Female,40,2,3322.59,4,1,1,32695.45,0
11919,395,Spain,Male,69,7,32731.99,2,0,1,79937.44,0
11920,770,France,Female,19,3,120827.53,4,0,1,117047.43,0
11921,649,Spain,Female,63,10,175845.44,3,1,1,123971.67,1
11922,798,France,Female,35,4,45728.88,2,0,1,31146.44,0
11923,770,France,Female,40,2,86091.6,2,1,1,61067.29,0
11924,435,Spain,Female,57,3,49174.97,3,1,0,108324.08,0
11925,636,France,Male,63,10,30671.62,1,1,0,57393.93,0
11926,591,France,Male,53,5,61822.37,1,0,0,102452.07,0
11927,787,France,Female,72,8,22200.64,1,1,1,46739.96,0
11928,351,Spain,Male,29,1,40183.23,3,1,0,55323.51,0
11929,412,France,Female,27,10,166282.42,4,1,1,20460.64,0
11930,408,Spain,Female,39,4,101711.82,3,0,0,100003.26,0
11931,825,France,Female,55,3,117383.12,2,0,0,51095.76,0
11932,714,France,Male,46,2,106771.37,1,1,0,22148.09,0
11933,495,Germany,Male,18,6,92467.18,3,1,1,46724.25,0
11934,690,Germany,Female,44,7,128657.56,4,1,0,35203.39,0
11935,700,Spain,Male,55,9,3578.9,3,0,0,62351.31,0
11936,543,Spain,Female,51,5,50762.16,1,1,1,143620.52,0
11937,831,France,Male,21,7,121764.14,2,0,1,138646.51,0
11938,371,Germany,Male,67,8,29260.96,2,1,0,127392.78,0
11939,628,Germany,Female,56,3,46277.88,3,0,1,122077.02,0
11940,634,France,Female,41,8,142580.04,1,0,0,136753.19,0
11941,492,Spain,Female,19,3,161759.2,2,0,1,33667.88,0
11942,355,Spain,Male,58,5,36551.96,4,1,1,79772.34,1
11943,840,France,Male,40,10,24290.27,1,0,1,119968.16,0
11944,665,Spain,Male,63,5,106253.8,3,0,0,141589.57,1
11945,479,France,Female,67,7,87963.66,3,0,1,95511.37,0
11946,780,France,Female,57,8,32732.25,2,1,1,28900.11,0
11947,708,Spain,Male,35,0,107086.02,2,1,1,58671.59,0
11948,811,France,Female,24,10,104617.23,1,1,1,36354.21,0
11949,644,Germany,Female,73,2,76959.3,3,1,1,117237.83,0
11950,438,France,Male,22,5,244306.68,1,1,0,122598.55,0
11951,607,France,Female,44,6,151844.81,4,1,0,65440.89,0
11952,844,Spain,Female,35,5,119995.28,4,0,1,10098.57,0
11953,739,Germany,Female,28,2,132244.36,1,1,0,139250.62,0
11954,792,France,Female,44,7,245746.96,3,1,1,133172.59,0
11955,812,France,Female,71,5,136627.2,3,0,1,140135.76,1
11956,535,Spain,Female,36,4,30251.94,4,1,0,114562.98,0
11957,826,Spain,Male,26,7,91178.79,3,0,1,148523.8,0
11958,792,Spain,Male,38,5,76689.16,2,1,1,48217.18,0
11959,740,Germany,Male,51,0,39147.14,2,1,0,27677.78,0
11960,682,France,Female,31,10,87646.75,2,1,1,126645.73,0
11961,761,France,Female,71,2,87147.86,2,1,1,123994.27,0
11962,581,France,Male,31,7,69163.77,1,0,0,47296.97,0
11963,364,France,Female,71,9,43938.42,3,0,1,93988.3,0
11964,650,France,Male,40,0,121021.8,3,0,1,22980.24,0
11965,536,France,Male,49,0,21071.47,3,0,1,30656.22,0
11966,592,France,Female,35,5,120779.49,3,0,1,145962.93,0
11967,631,France,Male,30,1,73048.85,2,0,1,132118.63,0
11968,586,France,Male,34,5,88598.1,4,1,0,34275.48,0
11969,587,Germany,Male,46,9,66780.85,3,1,1,101407.31,1
11970,616,Germany,Male,54,9,171030.28,1,1,0,109545.64,0
11971,817,Spain,Male,34,7,28968.47,3,0,0,84223.89,0
11972,655,Spain,Male,24,10,21814.99,2,0,0,80169.49,0
11973,808,Germany,Male,35,5,110272.63,1,0,0,105316.18,0
11974,364,Spain,Male,69,6,36974.3,2,1,0,13729.79,0
11975,590,France,Male,36,9,48628.45,2,1,1,145014.35,0
11976,635,Spain,Male,65,4,58496.52,3,0,0,95345.31,0
11977,810,France,Male,29,2,46936.22,4,1,0,76792.9,0
11978,536,Germany,Female,28,10,85001.43,2,1,0,49306.96,0
11979,527,Spain,Female,20,0,112397.3,1,1,1,48258.42,0
11980,831,Germany,Female,48,1,55726.84,3,1,0,96369.69,0
11981,746,Germany,Female,60,8,85438.29,3,0,1,36980.05,0
11982,364,Spain,Female,46,7,98306.41,1,1,0,108111.44,0
11983,416,France,Female,18,7,33026.58,3,0,1,21993.45,0
11984,846,Spain,Male,70,7,28539.72,2,0,1,64082.1,0
11985,844,France,Male,50,3,187739.93,1,1,1,49592.4,0
11986,456,France,Female,63,9,22663.14,4,1,1,10285.92,1
11987,576,France,Female,38,6,145021.1,1,0,0,107453.77,0
11988,354,France,Female,28,3,76806.67,3,1,0,134394.68,0
11989,836,Spain,Female,55,0,159151.72,2,1,0,64335.38,0
11990,357,France,Female,73,3,35132.54,2,1,1,43697.47,0
11991,478,France,Male,51,3,103062.32,3,0,1,101925.53,0
11992,392,Germany,Male,42,10,92120.07,1,1,0,25863.22,0
11993,489,Germany,Female,45,6,59336.59,1,0,0,129199.79,0
11994,649,Spain,Female,27,8,90924.25,1,1,1,80791.17,0
11995,490,France,Male,62,9,27538.33,4,1,1,105340.62,0
11996,664,France,Female,52,8,67966.63,2,0,0,52884.36,0
11997,496,Spain,Male,50,3,49224.86,3,0,0,83754.47,1
11998,432,France,Male,19,2,117428.21,4,1,1,89274.74,0
11999,394,France,Male,69,0,67353.61,4,0,1,96955.74,0
12000,479,France,Female,46,2,9158.74,3,1,0,120730.75,0
12001,744,France,Female,51,0,50845.32,1,0,1,70355.56,0
12002,443,Spain,Male,57,3,66930.94,1,0,0,70418.51,0
12003,605,Germany,Male,67,3,19610.29,3,1,1,69943.49,1
12004,505,Germany,Female,72,2,150941.08,1,1,1,15536.87,0
12005,607,Germany,Female,67,6,96493.68,4,0,1,61902.97,1
12006,450,Germany,Male,47,9,122259.58,3,0,1,139813.53,0
12007,482,Germany,Female,58,7,27772.97,2,0,0,105210.06,0
12008,380,France,Male,58,7,49264.71,1,1,0,62326.33,1
12009,590,France,Male,36,7,132004.67,3,1,1,124715.37,0
12010,841,France,Male,74,4,11536.03,2,0,0,48354.96,0
12011,580,Spain,Female,45,9,94326.79,2,1,1,68260.3,0
12012,681,Germany,Female,68,8,77976.08,4,1,0,50556.92,1
12013,357,Spain,Male,22,7,43289.15,3,0,0,67092.23,1
12014,810,France,Female,32,10,78030.77,3,0,1,29530.01,0
12015,499,Spain,Male,59,7,9404.7,3,0,0,90242.6,0
12016,664,France,Female,59,4,85925.82,3,1,1,29728.87,0
12017,435,Spain,Female,54,6,1105.29,4,1,1,73394.68,1
12018,381,Germany,Male,33,8,2419.77,3,1,1,116588.73,1
12019,499,Germany,Male,64,7,155037.7,4,0,0,135493.0,1
12020,446,Spain,Male,23,7,31416.61,3,0,0,102485.4,0
12021,564,Germany,Female,22,8,51753.32,4,0,1,63403.26,0
12022,717,Germany,Female,66,0,130081.57,4,1,1,38455.28,0
12023,843,France,Male,25,10,27232.19,3,0,0,49206.42,0
12024,509,Germany,Male,69,10,134738.69,2,0,0,48017.65,0
12025,537,France,Male,54,1,69330.17,2,0,1,103079.62,0
12026,436,France,Female,27,2,127354.88,1,1,0,117511.0,0
12027,795,France,Female,59,7,93450.71,3,1,0,29988.59,0
12028,432,France,Male,47,0,174062.3,3,0,0,73608.67,0
12029,720,France,Male,22,1,65349.5,4,1,1,116118.83,0
12030,544,Spain,Female,38,8,108019.24,4,0,1,107717.1,0
12031,843,France,Female,19,2,13359.33,4,0,0,25178.9,0
12032,410,France,Male,23,1,82375.55,2,0,0,90340.35,0
12033,758,Spain,Male,36,10,163010.42,1,1,0,140860.95,0
12034,739,France,Female,29,9,102473.98,3,0,0,130052.25,0
12035,820,Germany,Male,37,4,82349.27,3,0,0,43164.97,0
12036,417,France,Female,38,8,43793.21,3,0,1,127715.35,0
12037,423,France,Female,20,6,50540.7,1,1,0,147772.56,0
12038,456,France,Female,65,2,3232.24,3,0,1,140791.46,0
12039,741,Spain,Male,23,2,118609.47,1,1,1,131590.8,1
12040,636,France,Male,49,6,29192.53,4,1,1,26902.56,0
12041,525,Spain,Male,29,5,94108.38,2,0,0,70874.12,0
12042,358,Spain,Female,48,4,13686.24,2,0,1,102184.04,1
12043,546,Germany,Male,18,0,184084.17,1,1,1,131586.49,0
12044,734,France,Female,56,6,3586.78,1,1,0,126294.51,0
12045,405,France,Female,26,6,80913.69,3,0,0,67847.99,0
12046,414,France,Male,70,6,227965.74,1,0,1,59804.08,1
12047,421,France,Male,19,10,85488.06,2,0,1,107995.24,0
12048,361,Spain,Female,62,2,21280.5,1,1,1,48650.51,0
12049,689,France,Female,39,7,109091.37,2,1,1,68867.75,0
12050,557,Spain,Male,26,3,131370.28,4,0,0,129394.08,0
12051,459,Germany,Female,60,7,124228.99,4,0,0,49278.97,1
12052,646,France,Female,69,6,43504.99,3,1,0,128789.3,0
12053,673,France,Female,55,6,85601.92,2,0,1,18043.11,1
12054,538,Germany,Male,69,4,52834.07,3,0,0,22129.95,1
12055,527,Germany,Female,52,3,184977.24,1,0,1,60939.31,1
12056,695,France,Male,70,7,77059.16,1,0,1,105158.28,1
12057,667,Spain,Female,44,8,45593.88,2,1,1,41214.13,0
12058,702,France,Female,54,10,112618.53,3,1,0,144591.75,0
12059,663,France,Male,28,4,101686.43,1,0,1,93730.99,0
12060,461,France,Female,53,4,2772.6,3,1,1,21013.19,0
12061,457,Germany,Female,20,3,168949.21,3,1,0,42903.75,0
12062,844,France,Male,33,9,58503.29,1,1,1,130351.16,0
12063,804,France,Female,28,6,31165.02,3,0,0,25719.04,0
12064,589,Spain,Female,23,3,155729.81,1,1,1,13426.19,0
12065,706,Germany,Male,71,10,163648.2,2,1,1,44630.26,0
12066,447,Germany,Female,29,9,147198.53,1,0,1,13907.08,1
12067,632,Germany,Male,64,8,105386.73,4,0,0,38228.97,0
12068,487,Germany,Female,60,8,20077.57,3,1,1,78567.34,0
12069,659,France,Male,50,7,128445.56,2,0,0,126189.83,0
12070,350,Germany,Female,74,2,183094.83,3,0,1,74062.31,0
12071,674,France,Male,52,1,121214.29,1,0,0,87738.73,1
12072,579,France,Male,71,9,167837.32,2,1,1,26091.38,1
12073,527,France,Female,60,8,26980.19,1,1,0,58348.98,0
12074,511,France,Male,18,3,133408.96,4,1,1,101069.46,0
12075,655,France,Female,64,4,128546.85,1,0,1,77435.21,1
12076,440,Germany,Male,50,6,15408.56,2,1,0,141512.5,0
12077,427,Germany,Male,31,6,23496.92,2,0,0,68552.92,1
12078,483,France,Male,20,7,30297.9,1,1,1,139312.39,0
12079,843,France,Female,63,6,77858.15,2,1,1,39413.84,0
12080,790,France,Female,56,5,99930.33,3,0,1,104932.97,0
12081,700,Germany,Female,54,8,59658.51,2,0,0,117701.07,0
12082,411,Germany,Female,45,0,69190.71,1,0,1,145223.59,0
12083,733,Spain,Male,33,0,66365.34,1,0,0,34051.64,0
12084,386,France,Female,47,10,78300.91,1,0,0,96607.15,1
12085,722,Spain,Male,34,1,107792.25,1,0,1,140204.44,0
12086,395,Spain,Male,55,1,102567.39,4,0,0,79824.91,0
12087,775,France,Male,27,3,69850.98,3,1,1,147638.52,0
12088,809,Germany,Female,61,5,88514.4,2,1,0,136797.96,1
12089,581,Spain,Female,49,2,46302.11,2,1,0,51414.22,0
12090,605,Germany,Female,29,0,120489.49,2,1,1,78144.69,0
12091,477,France,Female,73,7,43142.43,4,0,0,55428.5,0
12092,411,Germany,Female,47,8,170745.18,3,1,0,122846.15,1
12093,365,Spain,Male,63,1,71728.17,4,1,1,17685.14,1
12094,629,France,Male,67,0,89466.14,1,0,1,106349.13,0
12095,607,France,Female,27,1,27933.07,2,0,1,10621.05,0
12096,448,France,Female,50,2,52642.76,1,1,0,17838.5,1
12097,427,Spain,Female,24,5,82971.98,2,1,0,118950.73,0
12098,695,Spain,Male,51,9,74304.37,3,1,0,39829.79,1
12099,582,France,Female,34,0,36191.32,4,0,0,89832.08,0
12100,354,Germany,Male,66,1,4069.94,3,1,0,137753.75,1
12101,380,Germany,Male,27,8,75574.7,1,1,1,34780.63,0
12102,665,France,Female,47,4,82350.36,1,0,1,65157.49,0
12103,738,Germany,Male,26,3,105885.31,4,0,1,118864.55,0
12104,361,Germany,Male,69,9,147434.41,1,0,0,96161.69,0
12105,528,France,Male,59,3,54598.95,2,0,1,97559.72,0
12106,847,Germany,Female,46,9,45594.65,3,0,0,36871.75,0
12107,502,Spain,Female,35,6,64689.94,1,1,0,83495.76,0
